/Users/LEE/anaconda3/python.app/Contents/MacOS/python /Users/LEE/PycharmProjects/mir-hw2/q4.py
Cha Cha
id = 489 , gt =124 , t1 = 123.0469 , t2 =246.0938 . P-score = 0.0523 , ALOTC = 1 . t1/t2 = 2.0000 , t1/gt = 0.9923 , t2/gt = 1.9846
id = 391 , gt =177 , t1 = 123.0469 , t2 =161.4990 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3125 , t1/gt = 0.6952 , t2/gt = 0.9124
id = 392 , gt =180 , t1 =  92.2852 , t2 =172.2656 . P-score = 0.9772 , ALOTC = 1 . t1/t2 = 1.8667 , t1/gt = 0.5127 , t2/gt = 0.9570
id = 393 , gt =180 , t1 =  89.1029 , t2 = 92.2852 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0357 , t1/gt = 0.4950 , t2/gt = 0.5127
id = 394 , gt =180 , t1 =  92.2852 , t2 =143.5547 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.5556 , t1/gt = 0.5127 , t2/gt = 0.7975
id = 395 , gt =180 , t1 =  99.3840 , t2 =117.4538 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1818 , t1/gt = 0.5521 , t2/gt = 0.6525
id = 396 , gt =174 , t1 = 117.4538 , t2 =172.2656 . P-score = 0.9300 , ALOTC = 1 . t1/t2 = 1.4667 , t1/gt = 0.6750 , t2/gt = 0.9900
id = 397 , gt =174 , t1 = 112.3471 , t2 =117.4538 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0455 , t1/gt = 0.6457 , t2/gt = 0.6750
id = 398 , gt =180 , t1 = 117.4538 , t2 =172.2656 . P-score = 0.9734 , ALOTC = 1 . t1/t2 = 1.4667 , t1/gt = 0.6525 , t2/gt = 0.9570
id = 399 , gt =180 , t1 = 107.6660 , t2 =117.4538 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0909 , t1/gt = 0.5981 , t2/gt = 0.6525
id = 400 , gt =180 , t1 =  89.1029 , t2 = 92.2852 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0357 , t1/gt = 0.4950 , t2/gt = 0.5127
id = 401 , gt =174 , t1 = 151.9991 , t2 =172.2656 . P-score = 0.3554 , ALOTC = 1 . t1/t2 = 1.1333 , t1/gt = 0.8736 , t2/gt = 0.9900
id = 402 , gt =177 , t1 = 117.4538 , t2 =123.0469 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 0.6636 , t2/gt = 0.6952
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Viennese Waltz : avg.P-score = 0.3782 , avg.ALOTC = 0.4154
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - avg.t2/t1 = 1.3613
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - avg.t1/gt = 0.6078
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - avg.t2/gt = 0.8079
Slow Waltz
id = 228 , gt = 87 , t1 = 123.0469 , t2 =135.9992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1053 , t1/gt = 1.4143 , t2/gt = 1.5632
id = 229 , gt = 87 , t1 = 117.4538 , t2 =129.1992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1000 , t1/gt = 1.3500 , t2/gt = 1.4850
id = 230 , gt = 87 , t1 = 123.0469 , t2 =129.1992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 1.4143 , t2/gt = 1.4850
id = 231 , gt = 87 , t1 =  89.1029 , t2 =161.4990 . P-score = 0.0391 , ALOTC = 1 . t1/t2 = 1.8125 , t1/gt = 1.0242 , t2/gt = 1.8563
id = 232 , gt = 87 , t1 = 123.0469 , t2 =129.1992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 1.4143 , t2/gt = 1.4850
id = 233 , gt = 84 , t1 = 117.4538 , t2 =161.4990 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3750 , t1/gt = 1.3983 , t2/gt = 1.9226
id = 234 , gt = 84 , t1 =  83.3543 , t2 =161.4990 . P-score = 0.0523 , ALOTC = 1 . t1/t2 = 1.9375 , t1/gt = 0.9923 , t2/gt = 1.9226
id = 235 , gt = 84 , t1 =  86.1328 , t2 =112.3471 . P-score = 0.6020 , ALOTC = 1 . t1/t2 = 1.3043 , t1/gt = 1.0254 , t2/gt = 1.3375
id = 236 , gt = 87 , t1 = 112.3471 , t2 =123.0469 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0952 , t1/gt = 1.2913 , t2/gt = 1.4143
id = 237 , gt = 87 , t1 = 123.0469 , t2 =129.1992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 1.4143 , t2/gt = 1.4850
id = 238 , gt = 87 , t1 = 107.6660 , t2 =129.1992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.2000 , t1/gt = 1.2375 , t2/gt = 1.4850
id = 239 , gt = 87 , t1 =  86.1328 , t2 = 89.1029 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0345 , t1/gt = 0.9900 , t2/gt = 1.0242
id = 240 , gt = 87 , t1 =  89.1029 , t2 =172.2656 . P-score = 0.0435 , ALOTC = 1 . t1/t2 = 1.9333 , t1/gt = 1.0242 , t2/gt = 1.9801
id = 241 , gt = 84 , t1 = 117.4538 , t2 =129.1992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1000 , t1/gt = 1.3983 , t2/gt = 1.5381
id = 242 , gt = 87 , t1 = 123.0469 , t2 =135.9992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1053 , t1/gt = 1.4143 , t2/gt = 1.5632
id = 243 , gt = 87 , t1 =  86.1328 , t2 =129.1992 . P-score = 0.5300 , ALOTC = 1 . t1/t2 = 1.5000 , t1/gt = 0.9900 , t2/gt = 1.4850
id = 244 , gt = 87 , t1 =  86.1328 , t2 = 89.1029 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0345 , t1/gt = 0.9900 , t2/gt = 1.0242
id = 245 , gt = 87 , t1 =  86.1328 , t2 =123.0469 . P-score = 0.5231 , ALOTC = 1 . t1/t2 = 1.4286 , t1/gt = 0.9900 , t2/gt = 1.4143
id = 246 , gt = 87 , t1 = 129.1992 , t2 =143.5547 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1111 , t1/gt = 1.4850 , t2/gt = 1.6501
id = 247 , gt = 87 , t1 = 117.4538 , t2 =129.1992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1000 , t1/gt = 1.3500 , t2/gt = 1.4850
id = 248 , gt = 87 , t1 = 123.0469 , t2 =129.1992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 1.4143 , t2/gt = 1.4850
id = 249 , gt = 87 , t1 = 123.0469 , t2 =129.1992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 1.4143 , t2/gt = 1.4850
id = 250 , gt = 87 , t1 =  89.1029 , t2 =151.9991 . P-score = 0.0219 , ALOTC = 1 . t1/t2 = 1.7059 , t1/gt = 1.0242 , t2/gt = 1.7471
id = 251 , gt = 87 , t1 = 112.3471 , t2 =117.4538 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0455 , t1/gt = 1.2913 , t2/gt = 1.3500
id = 252 , gt = 87 , t1 =  89.1029 , t2 =129.1992 . P-score = 0.5666 , ALOTC = 1 . t1/t2 = 1.4500 , t1/gt = 1.0242 , t2/gt = 1.4850
id = 253 , gt = 87 , t1 = 117.4538 , t2 =123.0469 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 1.3500 , t2/gt = 1.4143
id = 254 , gt = 87 , t1 = 123.0469 , t2 =129.1992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 1.4143 , t2/gt = 1.4850
id = 255 , gt = 84 , t1 = 161.4990 , t2 =172.2656 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0667 , t1/gt = 1.9226 , t2/gt = 2.0508
id = 256 , gt = 87 , t1 =  89.1029 , t2 =123.0469 . P-score = 0.5377 , ALOTC = 1 . t1/t2 = 1.3810 , t1/gt = 1.0242 , t2/gt = 1.4143
id = 257 , gt = 87 , t1 = 129.1992 , t2 =135.9992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0526 , t1/gt = 1.4850 , t2/gt = 1.5632
id = 258 , gt = 84 , t1 = 112.3471 , t2 =129.1992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1500 , t1/gt = 1.3375 , t2/gt = 1.5381
id = 259 , gt = 81 , t1 = 123.0469 , t2 =129.1992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 1.5191 , t2/gt = 1.5951
id = 260 , gt = 87 , t1 = 117.4538 , t2 =123.0469 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 1.3500 , t2/gt = 1.4143
id = 261 , gt = 87 , t1 =  86.1328 , t2 =172.2656 . P-score = 0.0404 , ALOTC = 1 . t1/t2 = 2.0000 , t1/gt = 0.9900 , t2/gt = 1.9801
id = 262 , gt = 87 , t1 = 129.1992 , t2 =172.2656 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3333 , t1/gt = 1.4850 , t2/gt = 1.9801
id = 263 , gt = 87 , t1 = 117.4538 , t2 =123.0469 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 1.3500 , t2/gt = 1.4143
id = 264 , gt = 87 , t1 = 123.0469 , t2 =129.1992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 1.4143 , t2/gt = 1.4850
id = 265 , gt = 84 , t1 = 117.4538 , t2 =129.1992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1000 , t1/gt = 1.3983 , t2/gt = 1.5381
id = 266 , gt = 84 , t1 = 117.4538 , t2 =123.0469 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 1.3983 , t2/gt = 1.4648
id = 267 , gt = 84 , t1 = 123.0469 , t2 =129.1992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 1.4648 , t2/gt = 1.5381
id = 268 , gt = 84 , t1 = 161.4990 , t2 =172.2656 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0667 , t1/gt = 1.9226 , t2/gt = 2.0508
id = 269 , gt = 84 , t1 = 123.0469 , t2 =129.1992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 1.4648 , t2/gt = 1.5381
id = 270 , gt = 84 , t1 = 123.0469 , t2 =151.9991 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.2353 , t1/gt = 1.4648 , t2/gt = 1.8095
id = 271 , gt = 84 , t1 = 135.9992 , t2 =143.5547 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0556 , t1/gt = 1.6190 , t2/gt = 1.7090
id = 272 , gt = 87 , t1 = 123.0469 , t2 =129.1992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 1.4143 , t2/gt = 1.4850
id = 273 , gt = 84 , t1 =  83.3543 , t2 =123.0469 . P-score = 0.5423 , ALOTC = 1 . t1/t2 = 1.4762 , t1/gt = 0.9923 , t2/gt = 1.4648
id = 274 , gt = 87 , t1 =  86.1328 , t2 =172.2656 . P-score = 0.0271 , ALOTC = 1 . t1/t2 = 2.0000 , t1/gt = 0.9900 , t2/gt = 1.9801
id = 275 , gt = 84 , t1 = 123.0469 , t2 =161.4990 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3125 , t1/gt = 1.4648 , t2/gt = 1.9226
id = 276 , gt = 87 , t1 = 117.4538 , t2 =123.0469 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 1.3500 , t2/gt = 1.4143
id = 277 , gt = 87 , t1 = 123.0469 , t2 =129.1992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 1.4143 , t2/gt = 1.4850
id = 278 , gt = 84 , t1 = 117.4538 , t2 =123.0469 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 1.3983 , t2/gt = 1.4648
id = 279 , gt = 84 , t1 = 112.3471 , t2 =161.4990 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.4375 , t1/gt = 1.3375 , t2/gt = 1.9226
id = 280 , gt = 87 , t1 = 117.4538 , t2 =172.2656 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.4667 , t1/gt = 1.3500 , t2/gt = 1.9801
id = 281 , gt = 84 , t1 =  83.3543 , t2 =123.0469 . P-score = 0.6114 , ALOTC = 1 . t1/t2 = 1.4762 , t1/gt = 0.9923 , t2/gt = 1.4648
id = 282 , gt = 87 , t1 = 151.9991 , t2 =161.4990 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0625 , t1/gt = 1.7471 , t2/gt = 1.8563
id = 283 , gt = 87 , t1 = 161.4990 , t2 =172.2656 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0667 , t1/gt = 1.8563 , t2/gt = 1.9801
id = 284 , gt = 87 , t1 = 112.3471 , t2 =117.4538 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0455 , t1/gt = 1.2913 , t2/gt = 1.3500
id = 285 , gt = 87 , t1 = 123.0469 , t2 =135.9992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1053 , t1/gt = 1.4143 , t2/gt = 1.5632
id = 286 , gt = 84 , t1 =  83.3543 , t2 = 86.1328 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0333 , t1/gt = 0.9923 , t2/gt = 1.0254
id = 287 , gt = 84 , t1 = 161.4990 , t2 =172.2656 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0667 , t1/gt = 1.9226 , t2/gt = 2.0508
id = 288 , gt = 87 , t1 =  92.2852 , t2 =129.1992 . P-score = 0.5421 , ALOTC = 1 . t1/t2 = 1.4000 , t1/gt = 1.0607 , t2/gt = 1.4850
id = 289 , gt = 87 , t1 = 161.4990 , t2 =172.2656 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0667 , t1/gt = 1.8563 , t2/gt = 1.9801
id = 290 , gt = 87 , t1 =  86.1328 , t2 =129.1992 . P-score = 0.6347 , ALOTC = 1 . t1/t2 = 1.5000 , t1/gt = 0.9900 , t2/gt = 1.4850
id = 291 , gt = 84 , t1 = 112.3471 , t2 =117.4538 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0455 , t1/gt = 1.3375 , t2/gt = 1.3983
id = 292 , gt = 87 , t1 = 117.4538 , t2 =172.2656 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.4667 , t1/gt = 1.3500 , t2/gt = 1.9801
id = 293 , gt = 87 , t1 = 112.3471 , t2 =129.1992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1500 , t1/gt = 1.2913 , t2/gt = 1.4850
id = 294 , gt = 87 , t1 =  86.1328 , t2 =172.2656 . P-score = 0.0278 , ALOTC = 1 . t1/t2 = 2.0000 , t1/gt = 0.9900 , t2/gt = 1.9801
id = 295 , gt = 84 , t1 =  83.3543 , t2 = 86.1328 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0333 , t1/gt = 0.9923 , t2/gt = 1.0254
id = 296 , gt = 87 , t1 = 123.0469 , t2 =129.1992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 1.4143 , t2/gt = 1.4850
id = 297 , gt = 87 , t1 =  86.1328 , t2 =172.2656 . P-score = 0.0372 , ALOTC = 1 . t1/t2 = 2.0000 , t1/gt = 0.9900 , t2/gt = 1.9801
id = 298 , gt = 87 , t1 = 129.1992 , t2 =172.2656 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3333 , t1/gt = 1.4850 , t2/gt = 1.9801
id = 299 , gt = 87 , t1 = 161.4990 , t2 =172.2656 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0667 , t1/gt = 1.8563 , t2/gt = 1.9801
id = 300 , gt = 87 , t1 = 123.0469 , t2 =172.2656 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.4000 , t1/gt = 1.4143 , t2/gt = 1.9801
id = 301 , gt = 84 , t1 =  83.3543 , t2 =161.4990 . P-score = 0.0405 , ALOTC = 1 . t1/t2 = 1.9375 , t1/gt = 0.9923 , t2/gt = 1.9226
id = 302 , gt = 84 , t1 = 123.0469 , t2 =129.1992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 1.4648 , t2/gt = 1.5381
id = 303 , gt = 84 , t1 = 123.0469 , t2 =129.1992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 1.4648 , t2/gt = 1.5381
id = 304 , gt = 87 , t1 = 117.4538 , t2 =123.0469 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 1.3500 , t2/gt = 1.4143
id = 305 , gt = 90 , t1 =  89.1029 , t2 =172.2656 . P-score = 0.0351 , ALOTC = 1 . t1/t2 = 1.9333 , t1/gt = 0.9900 , t2/gt = 1.9141
id = 306 , gt = 87 , t1 = 117.4538 , t2 =129.1992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1000 , t1/gt = 1.3500 , t2/gt = 1.4850
id = 307 , gt = 84 , t1 = 112.3471 , t2 =117.4538 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0455 , t1/gt = 1.3375 , t2/gt = 1.3983
id = 308 , gt = 90 , t1 = 123.0469 , t2 =172.2656 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.4000 , t1/gt = 1.3672 , t2/gt = 1.9141
id = 309 , gt = 84 , t1 =  83.3543 , t2 =129.1992 . P-score = 0.0283 , ALOTC = 1 . t1/t2 = 1.5500 , t1/gt = 0.9923 , t2/gt = 1.5381
id = 310 , gt = 84 , t1 = 151.9991 , t2 =172.2656 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1333 , t1/gt = 1.8095 , t2/gt = 2.0508
id = 311 , gt = 84 , t1 = 161.4990 , t2 =172.2656 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0667 , t1/gt = 1.9226 , t2/gt = 2.0508
id = 312 , gt = 84 , t1 = 143.5547 , t2 =172.2656 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.2000 , t1/gt = 1.7090 , t2/gt = 2.0508
id = 313 , gt = 84 , t1 =  89.1029 , t2 =117.4538 . P-score = 0.4935 , ALOTC = 1 . t1/t2 = 1.3182 , t1/gt = 1.0607 , t2/gt = 1.3983
id = 314 , gt = 84 , t1 = 129.1992 , t2 =161.4990 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.2500 , t1/gt = 1.5381 , t2/gt = 1.9226
id = 315 , gt = 84 , t1 =  83.3543 , t2 =112.3471 . P-score = 0.4348 , ALOTC = 1 . t1/t2 = 1.3478 , t1/gt = 0.9923 , t2/gt = 1.3375
id = 316 , gt = 84 , t1 = 161.4990 , t2 =172.2656 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0667 , t1/gt = 1.9226 , t2/gt = 2.0508
id = 317 , gt = 84 , t1 =  89.1029 , t2 =172.2656 . P-score = 0.0218 , ALOTC = 1 . t1/t2 = 1.9333 , t1/gt = 1.0607 , t2/gt = 2.0508
id = 318 , gt = 91 , t1 =  89.1029 , t2 =135.9992 . P-score = 0.0257 , ALOTC = 1 . t1/t2 = 1.5263 , t1/gt = 0.9792 , t2/gt = 1.4945
id = 319 , gt = 90 , t1 =  89.1029 , t2 =129.1992 . P-score = 0.0433 , ALOTC = 1 . t1/t2 = 1.4500 , t1/gt = 0.9900 , t2/gt = 1.4355
id = 320 , gt = 84 , t1 = 123.0469 , t2 =135.9992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1053 , t1/gt = 1.4648 , t2/gt = 1.6190
id = 321 , gt = 94 , t1 = 117.4538 , t2 =129.1992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1000 , t1/gt = 1.2495 , t2/gt = 1.3745
id = 322 , gt = 72 , t1 = 143.5547 , t2 =151.9991 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0588 , t1/gt = 1.9938 , t2/gt = 2.1111
id = 323 , gt = 86 , t1 = 117.4538 , t2 =123.0469 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 1.3657 , t2/gt = 1.4308
id = 324 , gt = 87 , t1 =  80.7495 , t2 =172.2656 . P-score = 0.0270 , ALOTC = 1 . t1/t2 = 2.1333 , t1/gt = 0.9282 , t2/gt = 1.9801
id = 325 , gt = 87 , t1 = 123.0469 , t2 =143.5547 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1667 , t1/gt = 1.4143 , t2/gt = 1.6501
id = 326 , gt = 87 , t1 =  86.1328 , t2 = 89.1029 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0345 , t1/gt = 0.9900 , t2/gt = 1.0242
id = 327 , gt = 87 , t1 = 117.4538 , t2 =123.0469 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 1.3500 , t2/gt = 1.4143
id = 328 , gt = 87 , t1 = 117.4538 , t2 =129.1992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1000 , t1/gt = 1.3500 , t2/gt = 1.4850
id = 329 , gt = 87 , t1 = 123.0469 , t2 =135.9992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1053 , t1/gt = 1.4143 , t2/gt = 1.5632
id = 330 , gt = 87 , t1 =  89.1029 , t2 =123.0469 . P-score = 0.5102 , ALOTC = 1 . t1/t2 = 1.3810 , t1/gt = 1.0242 , t2/gt = 1.4143
id = 331 , gt = 87 , t1 = 135.9992 , t2 =172.2656 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.2667 , t1/gt = 1.5632 , t2/gt = 1.9801
id = 332 , gt = 80 , t1 = 117.4538 , t2 =123.0469 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 1.4682 , t2/gt = 1.5381
id = 333 , gt = 96 , t1 = 117.4538 , t2 =129.1992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1000 , t1/gt = 1.2235 , t2/gt = 1.3458
id = 334 , gt = 94 , t1 = 117.4538 , t2 =129.1992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1000 , t1/gt = 1.2495 , t2/gt = 1.3745
id = 335 , gt = 60 , t1 = 112.3471 , t2 =123.0469 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0952 , t1/gt = 1.8725 , t2/gt = 2.0508
id = 336 , gt = 88 , t1 = 112.3471 , t2 =172.2656 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.5333 , t1/gt = 1.2767 , t2/gt = 1.9576
id = 337 , gt =112 , t1 = 107.6660 , t2 =112.3471 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0435 , t1/gt = 0.9613 , t2/gt = 1.0031
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Slow Waltz : avg.P-score = 0.1185 , avg.ALOTC = 0.3000
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - avg.t2/t1 = 1.2522
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - avg.t1/gt = 1.3324
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - avg.t2/gt = 1.6236
        Cha Cha : avg.P-score = 0.9910 , avg.ALOTC = 0.4463 avg.t2/t1 = 1.5547 avg.t1/gt = 0.9212 avg.t2/gt = 1.4249
           Jive : avg.P-score = 0.8333 , avg.ALOTC = 0.7694 avg.t2/t1 = 1.7219 avg.t1/gt = 0.5766 avg.t2/gt = 0.9550
      Quickstep : avg.P-score = 0.0854 , avg.ALOTC = 0.0814 avg.t2/t1 = 1.1772 avg.t1/gt = 0.4999 avg.t2/gt = 0.5893
          Rumba : avg.P-score = 0.8673 , avg.ALOTC = 0.3679 avg.t2/t1 = 1.4911 avg.t1/gt = 1.0397 avg.t2/gt = 1.5225
          Samba : avg.P-score = 0.8721 , avg.ALOTC = 0.1670 avg.t2/t1 = 1.3423 avg.t1/gt = 1.0168 avg.t2/gt = 1.3572
          Tango : avg.P-score = 1.0000 , avg.ALOTC = 0.8883 avg.t2/t1 = 1.1545 avg.t1/gt = 0.9187 avg.t2/gt = 1.0389
 Viennese Waltz : avg.P-score = 0.4154 , avg.ALOTC = 0.3782 avg.t2/t1 = 1.3613 avg.t1/gt = 0.6078 avg.t2/gt = 0.8079
     Slow Waltz : avg.P-score = 0.3000 , avg.ALOTC = 0.1185 avg.t2/t1 = 1.2522 avg.t1/gt = 1.3324 avg.t2/gt = 1.6236
runTime =  2260.0778470039368

Process finished with exit code 0
